name_id,name_type,display_name,normalized_name,formulation_ids
BRAND:BRAND_579c3b8c2dae0b77f232,brand,Trizeto,trizeto,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_84c9fa5e3e8240d4abf6,brand,TRIZIN 5,trizin 5,FORM_af675743181e950300bd
BRAND:BRAND_e01a715ef677787bbe15,brand,Trizine,trizine,FORM_95256ddaadff821a621a
BRAND:BRAND_b548c1f4bdf298817980,brand,Trizine Forte,trizine forte,FORM_95256ddaadff821a621a
BRAND:BRAND_d6dbe259ea6a38925dc7,brand,Trizogen,trizogen,FORM_fcf0217e76a5b684251a
BRAND:BRAND_9457925ed7a4ee51d07a,brand,Trizole,trizole,FORM_f94c4cbb5b1f09b71ade
BRAND:BRAND_1651a20a1cfe8a947123,brand,Trizon,trizon,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_2dba25fc4e1cc1f29b73,brand,Trocazol,trocazol,FORM_f53035420640904ad644
BRAND:BRAND_3978ca6b28f394d76885,brand,Trocia 5,trocia 5,FORM_12cc9f332d10766fdf82
BRAND:BRAND_371bd1252add32bacffc,brand,TROFENTYL,trofentyl,FORM_edf9ff6ffd2bd9f3048b
BRAND:BRAND_52950e28ddefe698a949,brand,Trofol,trofol,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_78ae18194c829c99c6c1,brand,Trolip,trolip,FORM_4e765f8f1eff90c008cd
BRAND:BRAND_6e9b608538940b539471,brand,Trombix,trombix,FORM_3ade755b49f5540186d2
BRAND:BRAND_ca35adad5482f12a18b1,brand,Trombocil,trombocil,FORM_c44740b27baa8c72479b
BRAND:BRAND_258e2f57261922605edc,brand,Trometa,trometa,FORM_48973a1d3d6f79c90492
BRAND:BRAND_2d3938b48879246dac1a,brand,Tromxene,tromxene,FORM_2ee2226a1928d0238339
BRAND:BRAND_c143fc6f919e265296e1,brand,Tropair,tropair,FORM_ccd677fa4a3cd231547d
BRAND:BRAND_2b8a9810d353f4ff632f,brand,Troperan Forte,troperan forte,FORM_53f23394d903ff088069
BRAND:BRAND_c4b35e7f77f663d12bde,brand,Tropican,tropican,FORM_cd73034bfe8b8dd8e8f1
BRAND:BRAND_2a469d6345adc9ba94cb,brand,TROPICEE,tropicee,FORM_cf676b9749afd1e542e2
BRAND:BRAND_0f01a44f10e99a3e7924,brand,Tropicee Plus,tropicee plus,FORM_4998c9662dcb2f732d61|FORM_943ce7b4ad1143ce01ae
BRAND:BRAND_d7ffeae2c1259258cf12,brand,Tropin,tropin,FORM_125a54a054c664009808
BRAND:BRAND_a73a4b5780fc7dd06b51,brand,Tropisight,tropisight,FORM_e12920e37226649d7ea4
BRAND:BRAND_4e47631eb73b95ad96f7,brand,Tropozole,tropozole,FORM_823e69efe622b6954a69
BRAND:BRAND_fd2090f2a7ae3317b6c5,brand,Tropozole 40,tropozole 40,FORM_823e69efe622b6954a69
BRAND:BRAND_7156b9bfbea6869251e0,brand,Tropsiv,tropsiv,FORM_1b4ac6feb0601661828e|FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_ca976d693367cd9cdf7a,brand,Trosisaph,trosisaph,FORM_0beb5facd7fd2c96c614
BRAND:BRAND_e4740c01e5bb8f4398b0,brand,Trosoothe,trosoothe,FORM_c2273b26c2ec937b574b
BRAND:BRAND_6e45cf93a08bc250c2f2,brand,Trosoothe Plus,trosoothe plus,FORM_253b8276b871c35f0ec8|FORM_8e212cbe643c7fbfeba5
BRAND:BRAND_16ba810018f3416eca85,brand,Trovipri,trovipri,FORM_7ad1eb474405667c3536
BRAND:BRAND_e6b639a7143a501a30bd,brand,Troydopa,troydopa,FORM_3c1d3b6cc595c54cd976
BRAND:BRAND_9549337fa427e00612cb,brand,Troymidine,troymidine,FORM_a1c2a9c688950a447c5e
BRAND:BRAND_973034e11b29c4b1b991,brand,Troypofol,troypofol,FORM_f8c561d6efd4cd8abc70
BRAND:BRAND_1639e8a1f6d6c85708d4,brand,Troysetron,troysetron,FORM_dcae93e278776828f7ed
BRAND:BRAND_c91659ce1917009a0296,brand,Trozin,trozin,FORM_f4f0029f5f9b7c4bef8d
BRAND:BRAND_95acc45f73a97decb59c,brand,Trozodaz,trozodaz,FORM_524a0b304071894bf844
BRAND:BRAND_d68fd0d46864ea49779f,brand,Tru - Cee,tru - cee,FORM_d80e3729168395e5f1a1
BRAND:BRAND_4fac49b352d447844cf1,brand,Tru E,tru e,FORM_a9210850dca76710e1c6
BRAND:BRAND_d819cbb68686f0f2c058,brand,Truceevit,truceevit,FORM_b61041f9f0d9213a4c6a
BRAND:BRAND_3884514c21b5519b6e71,brand,Truclav,truclav,FORM_57f26fcfa00290de0ae3
BRAND:BRAND_cc668119f20c760e79cd,brand,Trucox,trucox,FORM_de59c1707594ffafe77a
BRAND:BRAND_c7bc4533b830e4c18e1a,brand,True-Cee Premium,true-cee premium,FORM_cf676b9749afd1e542e2
BRAND:BRAND_04956ba3d982ddc0e1d9,brand,Truferacid,truferacid,FORM_ee57e3feca4e2c53ab43
BRAND:BRAND_f284a1d7b64f41ccbdde,brand,Trufix,trufix,FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_d810c408f9dec57cca8c,brand,Trulev,trulev,FORM_c9b8d056c5c60512638b
BRAND:BRAND_e8a391bd71c4e1c27527,brand,Trumeprazole,trumeprazole,FORM_798c6fe77221b47541b0
BRAND:BRAND_974a084ea9f43765f025,brand,Trump Plus,trump plus,FORM_6343469638caf3ebeaa6
BRAND:BRAND_1daf4594607a28e668df,brand,Trunex,trunex,FORM_a9a86807c98a5e52b052
BRAND:BRAND_1f2e83dbbe95cb74454d,brand,Truqap,truqap,FORM_d516fb3eb7e21fa3da7e
BRAND:BRAND_3d93a0b779eb3a990474,brand,Truquest,truquest,FORM_1b4ac6feb0601661828e|FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_f7443370032970a5184f,brand,Trusils Pro,trusils pro,FORM_c5e4f09baf99eae2701e
BRAND:BRAND_31e4c364d4f582f6fe1b,brand,Trusopt,trusopt,FORM_b8f707ac8226f2ac130c
BRAND:BRAND_45d599ca92f73182a367,brand,Trust Pill,trust pill,FORM_b3616e4ab602d3c9fbfb
BRAND:BRAND_ffdad610c372bd1de846,brand,Trustiva,trustiva,FORM_73ef4f5d0b75bc40fb68
BRAND:BRAND_f67cd74103ed9e4529f9,brand,Truvast,truvast,FORM_7ad1eb474405667c3536
BRAND:BRAND_088bc2949a93eab5737b,brand,Truvit-C,truvit-c,FORM_d80e3729168395e5f1a1
BRAND:BRAND_385ea9d968679f29de1c,brand,Truxim,truxim,FORM_b52c56d58e379a9f6fc2
BRAND:BRAND_affc655a014e2f13a128,brand,Tryme-MR,tryme-mr,FORM_a4ecf75225c887a68b1c
BRAND:BRAND_94e0960fad55c4ce1206,brand,Trymerin,trymerin,FORM_f94c4cbb5b1f09b71ade
BRAND:BRAND_55761160829fbf1d0327,brand,Tsartan 40,tsartan 40,FORM_65aeaf9dda5b365d8186
BRAND:BRAND_29f67760fd3f0e2be4c1,brand,Tsartan 80,tsartan 80,FORM_65aeaf9dda5b365d8186
BRAND:BRAND_ac1d14a5125498261d8f,brand,Tsartan Plus,tsartan plus,FORM_a8342816487a79ffa4ab
BRAND:BRAND_46f1ab086af605258f48,brand,Tukon,tukon,FORM_33156ffbfdd3ae03d5dd
BRAND:BRAND_80ca8a4000ab5f57c410,brand,Tumiwel,tumiwel,FORM_6fd050ecb4be8aa713b6|FORM_c07b823e633c842365bf
BRAND:BRAND_50dbb718fa05ebf331d0,brand,Tumocin-15,tumocin-15,FORM_75c192d74c586f4b830d
BRAND:BRAND_e096f31fb8027a0e8ada,brand,TURBIDEC,turbidec,FORM_ced7cd09e69e4d707303
BRAND:BRAND_01c5f70ec991ab36ec21,brand,Turbolax,turbolax,FORM_9881d33f402a54cd794c
BRAND:BRAND_f767caf1e4ccc5fb9cd7,brand,Turbovas -10,turbovas -10,FORM_63a9843c669e0cdf23a6
BRAND:BRAND_ccf77b3fd7c872cc6425,brand,Turbovas-CP,turbovas-cp,FORM_ec0d716618066b87acd8
BRAND:BRAND_d12e8a3ad6d9b840e5cd,brand,Tusedex,tusedex,FORM_7261bf7faabc155711d2
BRAND:BRAND_b42ecae3e06be75ba3a3,brand,Tuseran Forte,tuseran forte,FORM_7a81e5b00961407438dc
BRAND:BRAND_86d3089d670368fa2e7e,brand,Tuseran Forte (Reformulated),tuseran forte (reformulated),FORM_d3eed110ce8ea5c49700
BRAND:BRAND_5ab984f6b6b7365f53d6,brand,Tusesaph Forte,tusesaph forte,FORM_d8466561d38cef9b683a
BRAND:BRAND_3aacb9bc63926a310fcc,brand,Tusirid,tusirid,FORM_da6a0ba66e3fea5c8cd7
BRAND:BRAND_4ee3d22c5a0f4eea3749,brand,Tussilev,tussilev,FORM_474653c653448c986b88
BRAND:BRAND_4423725b5b0cf5e5fd16,brand,Tuxiril,tuxiril,FORM_136a4f8a3ccf2c2335f9
BRAND:BRAND_8a0cfb55f8af1f9c8dd2,brand,Tuzer,tuzer,FORM_0d54ef428e1477dd682e
BRAND:BRAND_2885ea6b35a8171217a3,brand,Twinact,twinact,FORM_c8df68cddf8dbfe21ed9
BRAND:BRAND_86f78b2af8f984f0aa37,brand,Twindopa,twindopa,FORM_3a91924d438977d1f2ab
BRAND:BRAND_9151f5c82cb0b913306f,brand,Twinrix Adult,twinrix adult,FORM_30c8a1f1e5f0860effe1
BRAND:BRAND_da68f266949d334784ad,brand,Twynsta,twynsta,FORM_c8df68cddf8dbfe21ed9
BRAND:BRAND_612cac2a28223e62d2a2,brand,Ty-Oxone,ty-oxone,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_67a05aae7e3c1958911b,brand,Tycol,tycol,FORM_d4322063426ef2d432db
BRAND:BRAND_6769921a0d83727477e5,brand,Tygacil,tygacil,FORM_d5128f1fbf5dfccfa7a1
BRAND:BRAND_9bb1e604288a10336681,brand,Tygepol,tygepol,FORM_d5128f1fbf5dfccfa7a1
BRAND:BRAND_a34b36fd52cfc954aa47,brand,Tykerb,tykerb,FORM_24c5d6bc059a3ae2fb07
BRAND:BRAND_015a5d3564ae954d885a,brand,Tykinib 100,tykinib 100,FORM_c46ea58317a83209f09c
BRAND:BRAND_e461bad99d91567d1638,brand,Tykinib 400,tykinib 400,FORM_c46ea58317a83209f09c
BRAND:BRAND_6b0bf03e6bea0fb01379,brand,Tykonib 100,tykonib 100,FORM_c46ea58317a83209f09c
BRAND:BRAND_af3a8857677520b52c2e,brand,Tykonib 400,tykonib 400,FORM_c46ea58317a83209f09c
BRAND:BRAND_b546667509280549ba05,brand,Tylenol,tylenol,FORM_54238e9415df5dffbf4b
BRAND:BRAND_dabfcad0350507fc302d,brand,Tylin,tylin,FORM_d5128f1fbf5dfccfa7a1
BRAND:BRAND_401fc9b7dc7ca38ba06f,brand,Tynera,tynera,FORM_29b744fc4b0edba7a11e
BRAND:BRAND_e1a81b936fd5df7244e7,brand,Typbar,typbar,FORM_6c03649d331ba77a9265
BRAND:BRAND_ce448bc0d4090be6ce30,brand,Typhim Vi,typhim vi,FORM_6c03649d331ba77a9265
BRAND:BRAND_5f653629e5fd899d1a2e,brand,Typhofix,typhofix,FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_0756fe854c5c623161d7,brand,Typhofix-Ds,typhofix-ds,FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_c71b23635632fd85c846,brand,Tyricid,tyricid,FORM_db6874b3394f29a84b2f
BRAND:BRAND_f0577223f3abce27af2d,brand,U-Tryp,u-tryp,FORM_f4e2231e5f1ef0191623
BRAND:BRAND_68758aad864c9073c376,brand,U-Zole,u-zole,FORM_a179ad154aaadd06ab44
BRAND:BRAND_14686e609ace0caa80ca,brand,Ubile 250,ubile 250,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_2e00ec90bdcf86cd8344,brand,Ubile 500,ubile 500,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_fd3d1f2d0354c14dd010,brand,Ubit,ubit,FORM_489aba651e44cfe6b811
BRAND:BRAND_e3892299af239d8f46a1,brand,Ubotrol,ubotrol,FORM_619401feacecb02ba2ba
BRAND:BRAND_f7df4b32a8eabc823a1e,brand,Ucef,ucef,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_7e2a09d37885a0c52151,brand,UCEFIX,ucefix,FORM_1b4ac6feb0601661828e
BRAND:BRAND_735ad57d836a11b3f2ab,brand,Udarin,udarin,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_acb25f0ba6a859697aa4,brand,Udcacid 300,udcacid 300,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_2008107157bc27f0e900,brand,Udcafar,udcafar,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_c7dab3e88b4c12727873,brand,Udcapro,udcapro,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_ddd1d15739be63381a80,brand,Udcare 250,udcare 250,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_28491235444abde7c9f6,brand,Udcare 500,udcare 500,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_cb98456211e22a76482b,brand,Udex,udex,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_2709b40a0e220205ed3f,brand,Udiol,udiol,FORM_63bcf7c153e810fbcf8c
BRAND:BRAND_7c39a60f2c639f074b1f,brand,Uetamol-IV,uetamol-iv,FORM_54238e9415df5dffbf4b
BRAND:BRAND_ad5244cabeae26f8634b,brand,Uket,uket,FORM_217ec6308811e62dac21
BRAND:BRAND_1aa6cdc4b47b4de92cac,brand,Ulceburg-40,ulceburg-40,FORM_823e69efe622b6954a69
BRAND:BRAND_2f7d07f6166aeb99c8b4,brand,Ulcedrug,ulcedrug,FORM_c5cc60aaf1d0a7f3c07c
BRAND:BRAND_23ea8a23d4513b0f6dd4,brand,Ulcegard,ulcegard,FORM_2f0fa861999d5ab7db81
BRAND:BRAND_f253fb83c6f5521679a0,brand,Ulcen-20,ulcen-20,FORM_7dc2d218ed12f066a991
BRAND:BRAND_aecf9e825d51f785d744,brand,Ulcen-40,ulcen-40,FORM_7dc2d218ed12f066a991
BRAND:BRAND_532e7f4dbcb28ed7583c,brand,Ulcep,ulcep,FORM_8486b14a1bd5413f54ee
BRAND:BRAND_ccc65d3a88429feefc4d,brand,Ulcepan,ulcepan,FORM_765a9e3f32cbe635fd48
BRAND:BRAND_d33e8982277ddf179b9d,brand,Ulceptor,ulceptor,FORM_c5cc60aaf1d0a7f3c07c
BRAND:BRAND_b65920b72253b98c8bb8,brand,Ulceracid,ulceracid,FORM_a179ad154aaadd06ab44
BRAND:BRAND_2c23d82413d45e5984d1,brand,Ulcerate,ulcerate,FORM_798c6fe77221b47541b0
BRAND:BRAND_4924fb955e5d947e7968,brand,Ulcerex,ulcerex,FORM_8486b14a1bd5413f54ee
BRAND:BRAND_3d8e33d25b535f4aa967,brand,Ulcerix,ulcerix,FORM_c01473d50086ff59e247
BRAND:BRAND_3e66fdcdc471e4af98da,brand,Ulci-Bloc,ulci-bloc,FORM_c5cc60aaf1d0a7f3c07c
BRAND:BRAND_a97e6c3a1040dec3117c,brand,Ulcomez,ulcomez,FORM_8eba038bd1cc1434682c
BRAND:BRAND_f99e94f8ad7298d5c90d,brand,Ulfinaste,ulfinaste,FORM_22d5620efe85076620d5
BRAND:BRAND_b631a9695e39633cee36,brand,Ulmitrip,ulmitrip,FORM_29b744fc4b0edba7a11e
BRAND:BRAND_5953bdd4692ebc1af3d2,brand,Ulsek,ulsek,FORM_a179ad154aaadd06ab44
BRAND:BRAND_6e84867d60c4c05311b2,brand,Ultibro Breezhaler,ultibro breezhaler,FORM_1ca255a28244cd1a2b18
BRAND:BRAND_85400f45cefd93109f6d,brand,Ultimax,ultimax,FORM_98a428b235ea98a639e2
BRAND:BRAND_49c4fad0be0e8de5250b,brand,Ultinerv,ultinerv,FORM_e4fee0610b2288c9e2bb
BRAND:BRAND_3c07cecbe48b7d2d7601,brand,Ultiva,ultiva,FORM_52a361697c9cac9094d6
BRAND:BRAND_f9cdf4591850aa5f819d,brand,Ultra-Cee,ultra-cee,FORM_cf676b9749afd1e542e2
BRAND:BRAND_0de81f188554d87fceba,brand,Ultra-D,ultra-d,FORM_e199cf81672e8281c0d9
BRAND:BRAND_03aaa0aa8e099a9f4016,brand,ULTRA-RUB,ultra-rub,FORM_9b3ddba75a315d395d29
BRAND:BRAND_d0adc3377b9fedc3d3bc,brand,Ultracaine Heavy,ultracaine heavy,FORM_f52abf5124b9bf074d11
BRAND:BRAND_99f071be7c2d555a58d2,brand,Ultracor,ultracor,FORM_cf676b9749afd1e542e2
BRAND:BRAND_0b59b63958709c2c508c,brand,Ultrafast,ultrafast,FORM_e35e45b920c58072a6f5
BRAND:BRAND_463c87d1d56adb6df334,brand,Ultramax,ultramax,FORM_d0cec3426b26eb37740f
BRAND:BRAND_27011e396cfe6de69051,brand,Ultramino,ultramino,FORM_5a500870c1d01e9e195f
BRAND:BRAND_0a4d433653cd67876eba,brand,Ultramol,ultramol,FORM_54238e9415df5dffbf4b
BRAND:BRAND_8de8bd99360d1330a33a,brand,Ultraplex,ultraplex,FORM_1ec4bc6ab0768aa1f2d8
BRAND:BRAND_4ef6be9445c049cb800e,brand,Ultrascent Oil Liniment,ultrascent oil liniment,FORM_4b7125f6d3b057037fb7
BRAND:BRAND_7d014099f89762e80cbc,brand,Ultrasept,ultrasept,FORM_392aa952926811cd61f6|FORM_cfbe552da46f9b20dee5
BRAND:BRAND_c6322f35766d4382c77d,brand,Ultravist,ultravist,FORM_359567691f42428444ea
BRAND:BRAND_2c2c4d6c14e63acfb111,brand,Ultraxime,ultraxime,FORM_1b4ac6feb0601661828e
BRAND:BRAND_b58d6c5e378b75954411,brand,Ultrazid,ultrazid,FORM_5894f121b96ff3bd0ff3
BRAND:BRAND_4c0f0a93b714eb8c8635,brand,ULTREINAC-200,ultreinac-200,FORM_3aa4b4f7b10d5b0a85bd
BRAND:BRAND_be8efa3a351f15f9fa65,brand,Ultreinac-600,ultreinac-600,FORM_3aa4b4f7b10d5b0a85bd
BRAND:BRAND_f472f450fe9988c8958e,brand,Ulzim,ulzim,FORM_c5cc60aaf1d0a7f3c07c
BRAND:BRAND_8326db2e6bfe8273e262,brand,Ulzol,ulzol,FORM_798c6fe77221b47541b0
BRAND:BRAND_94aa203f8b01e5b5b0b1,brand,Umexim-200,umexim-200,FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_9f27e630c666b964e8a3,brand,Unacil,unacil,FORM_249c8b65538c7d8b527d
BRAND:BRAND_c4e54f2659f542c82fc0,brand,UNACILYN,unacilyn,FORM_053ef9d067b2f01529be
BRAND:BRAND_e69b87abc1af88e04dfd,brand,UNAMAX,unamax,FORM_e08df53a129f9aee2a05
BRAND:BRAND_a89ec77b89c93bd158f4,brand,Unarole,unarole,FORM_2f0fa861999d5ab7db81
BRAND:BRAND_7f263557f8434b0cc980,brand,Unasenz,unasenz,FORM_26c3a044ad5ac6160bdb
BRAND:BRAND_caff66cd2c2b6435f471,brand,Unasyn,unasyn,FORM_b2598cbbb935a4295da4
BRAND:BRAND_72f4459888d0fe11c422,brand,Unathix,unathix,FORM_053ef9d067b2f01529be
BRAND:BRAND_0539aa01f6c34b0de3f3,brand,Unazeus 1.5,unazeus 1.5,FORM_053ef9d067b2f01529be
BRAND:BRAND_a08a4c375fab247120f4,brand,Unazeus 750,unazeus 750,FORM_053ef9d067b2f01529be
BRAND:BRAND_7d46eacbe1a2387d28fb,brand,Unazil,unazil,FORM_053ef9d067b2f01529be
BRAND:BRAND_18b78dbef6b22d4ad59d,brand,Uni Alco Safe,uni alco safe,FORM_1b006370598109172402
BRAND:BRAND_e9a16dfed234cc006173,brand,Uni Alco Safe 2,uni alco safe 2,FORM_bbe1d5adbe56c9b1f778
BRAND:BRAND_fa33379d686f40b43a21,brand,Uni-Cipro,uni-cipro,FORM_6036cad3024777ed5f64
BRAND:BRAND_2c0c5201b00d8f2f5977,brand,Unibet,unibet,FORM_8e6fc5ea17a9de2620c3
BRAND:BRAND_c444cd35aa25ae4ce942,brand,Unicarb,unicarb,FORM_c335f2c7c97eb5ae8dca
BRAND:BRAND_ce8b65657d0a509126bd,brand,Unicard,unicard,FORM_d6c6b89ca919bca7a91f
BRAND:BRAND_9c5a43f07ad96eb54403,brand,Uniceft-SB,uniceft-sb,FORM_4f9852de0b641422c31c
BRAND:BRAND_8cfccfa15ae1437baba3,brand,Uniclox,uniclox,FORM_2c1aee7c320e05647e74|FORM_a83f78ccd9f4d67bddc3
BRAND:BRAND_773a3eaacd77e85b2b18,brand,Unidocet-20,unidocet-20,FORM_f6b9f952a33fa58ca1ec
BRAND:BRAND_84d06a4fd63d9864a500,brand,Unidocet-80,unidocet-80,FORM_a2f59df7cdbcf8d512b6
BRAND:BRAND_5d987dd74c582223ff8b,brand,Unifix-200,unifix-200,FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_45617251115178dd210b,brand,UNIFLOX,uniflox,FORM_6036cad3024777ed5f64
BRAND:BRAND_3f9d4f7a19400244f311,brand,Unifos,unifos,FORM_14f27882a5b9e25bd023
BRAND:BRAND_0cd769877f8845f3a38b,brand,Unigan,unigan,FORM_8917e2bff457f390275a
BRAND:BRAND_e89b5f5614db6b4f2466,brand,UNIGESIC,unigesic,FORM_54238e9415df5dffbf4b
BRAND:BRAND_3fa647a1d7123e55cd34,brand,Unihepa,unihepa,FORM_a2e715698c18e25071a6
BRAND:BRAND_7c7cb9b778bc9a1f6b74,brand,Unihexol 300,unihexol 300,FORM_7c91abf8e4394ece8b95
BRAND:BRAND_a78f088ad5de4baa72e9,brand,Unihexol 350,unihexol 350,FORM_7c91abf8e4394ece8b95
BRAND:BRAND_15f4ebe65e11e9cb1837,brand,Uniket,uniket,FORM_b64db777d1ec8cad76d1
BRAND:BRAND_43edc3b16aababe97261,brand,Unilac,unilac,FORM_a1cc759236fcad739b81
BRAND:BRAND_1b92858f0a8ad242fb98,brand,UNIMOX,unimox,FORM_118f5463765525517716
BRAND:BRAND_5eef2fcc346916d6419f,brand,Unimox Plus,unimox plus,FORM_57f26fcfa00290de0ae3
BRAND:BRAND_ccf43d8778c3eb8f6d8f,brand,Unioxali 100,unioxali 100,FORM_217ec6308811e62dac21
BRAND:BRAND_d24b6221f1eea4c239f3,brand,Unioxali 50,unioxali 50,FORM_217ec6308811e62dac21
BRAND:BRAND_ed07e10c879a727fc53f,brand,Unipacli-100,unipacli-100,FORM_2662a983444a807e8a4f
BRAND:BRAND_d11037654297d6e30f5a,brand,Unipacli-30,unipacli-30,FORM_2662a983444a807e8a4f
BRAND:BRAND_213d14d1f820f5084ee0,brand,UNIPIM,unipim,FORM_cc8167efd07fd27bc45c
BRAND:BRAND_bdb3f5a1319093cb01fb,brand,Unipime 1g,unipime 1g,FORM_03c6dc02ad8081410aea
BRAND:BRAND_1bdb625a8291c15e7ef7,brand,Unipraz,unipraz,FORM_823e69efe622b6954a69
BRAND:BRAND_202be40f01345bd80856,brand,UNITAXEL,unitaxel,FORM_2662a983444a807e8a4f
BRAND:BRAND_db4a5cce5f0621415470,brand,United Home Allerest,united home allerest,FORM_763778ff22509dd858c1
BRAND:BRAND_5b3e3bdb9b3dd9de135a,brand,United Home Broncho,united home broncho,FORM_c183bab712f9f3c863b6
BRAND:BRAND_a989e85e4d1ebace9f54,brand,United Home Burn,united home burn,FORM_d7d16af5e999162737c1
BRAND:BRAND_9539b45ad35543eebd49,brand,United Home Calactate,united home calactate,FORM_8477bb1a40ef5b71aeac
BRAND:BRAND_680f511cbd876bc58a76,brand,United Home Ceetab,united home ceetab,FORM_cf676b9749afd1e542e2
BRAND:BRAND_4880e40e1c9029bd9d50,brand,United Home Ceetab Daily,united home ceetab daily,FORM_cf676b9749afd1e542e2
BRAND:BRAND_6faf04746097c417cfe4,brand,United Home Ceetab Premium,united home ceetab premium,FORM_cf676b9749afd1e542e2
BRAND:BRAND_a5ba955cb2708bd730fa,brand,United Home Dermatec,united home dermatec,FORM_c8dd25182e52cad1da7f
BRAND:BRAND_f050086d6ce282ca9a17,brand,United Home Dizitab,united home dizitab,FORM_62f17abd3701243f7f3e
BRAND:BRAND_2c7487eb392285a4d64b,brand,United Home Fersulfate Plus,united home fersulfate plus,FORM_e420fae92e0301d798b1
BRAND:BRAND_ffeb5d73d2f8a3484ef6,brand,United Home Fevertab,united home fevertab,FORM_54238e9415df5dffbf4b
BRAND:BRAND_e98650646db07f5a5744,brand,United Home Glydolax,united home glydolax,FORM_26aa4a069f0dc6b2a887|FORM_5c0dc0dcd18bc82474e7
BRAND:BRAND_b36f24342f6c82d911d7,brand,United Home Lormide,united home lormide,FORM_dbfab86177402879ccfe
BRAND:BRAND_5bc20e341c42c2207bc5,brand,United Home Menthopain,united home menthopain,FORM_334f398c4bc4a9301633
BRAND:BRAND_844f459330c643a77722,brand,United Home Multi-B,united home multi-b,FORM_531daafd475b9e561f1a
BRAND:BRAND_dcf5dc7c69121a703409,brand,United Home Sulfent,united home sulfent,FORM_7e6da33aec6669e97172
BRAND:BRAND_f915aef5b3e284feb695,brand,United Home Supracid,united home supracid,FORM_c335f2c7c97eb5ae8dca
BRAND:BRAND_686959b27eefd21bd028,brand,United Home Whitfield'S,united home whitfield's,FORM_ef1b49b83d5ad1ac8d22
BRAND:BRAND_2197aa627b98c1f5ad2d,brand,United Home® Natafol,united home® natafol,FORM_501412629a52e590b561
BRAND:BRAND_5e8c8a34ad7fc23d35e3,brand,Unitiaxone,unitiaxone,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_ad5f800397df868f9d8c,brand,Univan,univan,FORM_26c3a044ad5ac6160bdb
BRAND:BRAND_30935f32a76da28d20d0,brand,Univanq-1000,univanq-1000,FORM_7d892df9d57183fa707e
BRAND:BRAND_83fcda74ab36ab241a59,brand,Univanq-500,univanq-500,FORM_7d892df9d57183fa707e
BRAND:BRAND_7fd8760e32c225e0b4c7,brand,Unixime,unixime,FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_04880bf92adcfb675073,brand,Unixone,unixone,FORM_6cd509c88b776d2fbbe3
BRAND:BRAND_0762d6d2cce031b898df,brand,Unocillin T,unocillin t,FORM_1681ad6785cfc16a62e1
BRAND:BRAND_d2ba91af6c89c3b44d3d,brand,Unofix,unofix,FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_36cd82aede845a4e592d,brand,Unofix-400,unofix-400,FORM_23c1bbbdc228ab2351b7
BRAND:BRAND_f2ca498a44d205fe9abc,brand,Unogab,unogab,FORM_9f18ea8a7c164bfebfd2
BRAND:BRAND_ce3eaf3617a69240f664,brand,Unogaba 400,unogaba 400,FORM_3e0baa0973faa3f4268d
BRAND:BRAND_83f17425538989bf6437,brand,Unomero 1000,unomero 1000,FORM_e1ba5bc3e67e7b0ed32a
BRAND:BRAND_c8acd7cce28d5532c0e0,brand,Unomet,unomet,FORM_98e87524f194e41982c7
BRAND:BRAND_3588ad9a1cc09fdf5130,brand,Unotation,unotation,FORM_fc30c3873522f71e1ef9
BRAND:BRAND_c4553cd80bc58ff48a38,brand,Unozoid,unozoid,FORM_bbbbabbb1b42050ed66d
BRAND:BRAND_deb6aa6445431fa2567a,brand,Uprirro,uprirro,FORM_d52e97ea2fafcd2067f4
BRAND:BRAND_670c8a138e76434fa9b7,brand,Uptravi,uptravi,FORM_efad853d4ff821d253ed
BRAND:BRAND_d45abdcb2554fd03ef80,brand,Urabene,urabene,FORM_9095bd0841212631ef8d
BRAND:BRAND_9747bd6c7e2ee1285bb4,brand,Ural,ural,FORM_685d3477cef62d1bbccd
BRAND:BRAND_40085492c45703117be3,brand,Urania,urania,FORM_17e18eb6dd21815c99a3
