brand_id,brand_name_display,brand_name_normalized
BRAND_70015e138cd31071482e,Trialoc,trialoc
BRAND_964fad23f2baec3e038b,Ketorolem,ketorolem
BRAND_9c90ef1f0d8cd725926b,Pentolac,pentolac
BRAND_95e3a32745b76ed8f72b,Levixa,levixa
BRAND_6c548d0ebaff7ca439c1,Mightee-Cee,mightee-cee
BRAND_fa8e9cb71e259b092b41,Zeftrax S,zeftrax s
BRAND_84034f0f8df3be5b0014,Imasil-100,imasil-100
BRAND_97fad1ae69d40f9a9276,Imasil-400,imasil-400
BRAND_839ec760fcdf0316df3e,Docile,docile
BRAND_83593f7a02b6ff3f2553,Khrizvela,khrizvela
BRAND_f76f9304f5aa37d4db77,Sevecarbo,sevecarbo
BRAND_83aaf0b9a0d562f3fc34,Simvamac,simvamac
BRAND_482c276e47bcb021a089,Fixx,fixx
BRAND_1617faeabb943e98f57e,Miconarex,miconarex
BRAND_2d51d6ea790460e79840,Lysobact Spray,lysobact spray
BRAND_0e20c5ecb309af0b7a6c,Lysobact P Spray,lysobact p spray
BRAND_e6bcfeb66a64fe170f14,Ac-Lyte 600,ac-lyte 600
BRAND_e4dc3b5523c5d38b1922,Acetylnium,acetylnium
BRAND_b58a7df796c4489de76f,Novclovir,novclovir
BRAND_072f43000ae5acf6bdfd,Anemicon,anemicon
BRAND_49c01b4eb5525e440b0d,Levesaph,levesaph
BRAND_4efb9f46439b8bf9ff85,Sitamet,sitamet
BRAND_d0ff296c2943ebeec810,VildaSolv,vildasolv
BRAND_b12bf161147977f00109,GildaGen-50,gildagen-50
BRAND_61f508ffcbba3e8e7ca6,Glucomin,glucomin
BRAND_4d8bcae606b30deb6947,Tigeclin,tigeclin
BRAND_e2594e090e0ee0344a4d,Merit Plus,merit plus
BRAND_21c3d58f5513c92a5335,X-Plended,x-plended
BRAND_00c767ce7bfd8be6bec4,Rosunav,rosunav
BRAND_9f01e1fdbfab29d692c3,Vazcare,vazcare
BRAND_0778015d6386d5e6d139,Presuvas,presuvas
BRAND_2e8e6dd25dd2e9acca08,Reestatin,reestatin
BRAND_98850e786001584469df,Ruchol,ruchol
BRAND_a98b521ea7df414148a2,Bactrexin,bactrexin
BRAND_ab8e4fd9ccbf9e3150ec,Predisyr,predisyr
BRAND_eb3f95134903b85b2c21,Hesminsaph-1000,hesminsaph-1000
BRAND_0fb74c554729060e35d4,Hesminsaph-500,hesminsaph-500
BRAND_918fc27557f15abd8b09,Lysobact Complete Spray,lysobact complete spray
BRAND_734727af7a0a4a16839f,Rinobact Spray,rinobact spray
BRAND_615ab1ffc87a564107b6,Rapidsen,rapidsen
BRAND_6761144f0d28f7f1b1e6,Nosekot,nosekot
BRAND_78f573762c9ce1298921,Ketrian,ketrian
BRAND_7503cdc5da885f691080,Norbipine,norbipine
BRAND_773a3eaacd77e85b2b18,Unidocet-20,unidocet-20
BRAND_7d10ffdf5e806858a082,Hycort,hycort
BRAND_b219dea5e2cf75816fbc,Hydrobet,hydrobet
BRAND_82362d2dde953ebf4ae5,Cylocortix,cylocortix
BRAND_a8fbfc33de77437503f6,Corbal,corbal
BRAND_03005c50434784f56361,Geocortix-100,geocortix-100
BRAND_2c837cb2c4138325b2a2,Cortiz-100,cortiz-100
BRAND_68519a033db76f572fb3,Hycornate,hycornate
BRAND_14721e5177db4dce1e23,Levecortix-100,levecortix-100
BRAND_a4d516c2a3c190bfce7b,Ranicort,ranicort
BRAND_df7948442b9d9559cfbd,Bazicort,bazicort
BRAND_7132c5e19b2af7c7a48a,Ivcort,ivcort
BRAND_a2805f22fe88c46a29ad,Zelera,zelera
BRAND_ef5f4e69ed3d14b2710c,Gortizone-100,gortizone-100
BRAND_a3ddc39394e18d54d507,Aecor-100,aecor-100
BRAND_88662eebd9a89b67d962,Venecort 100,venecort 100
BRAND_600586a5c0e3c36bc0db,Mufcort,mufcort
BRAND_d7f92531e7f971732c22,Arcicort,arcicort
BRAND_d2404c865810ca456e1a,Hyertic,hyertic
BRAND_959dbbedb3fdedcb86a4,Nemosea-500,nemosea-500
BRAND_51aaa5b22b26edfc1d35,Vidambic,vidambic
BRAND_164f20a07b02847c6123,Bendipine,bendipine
BRAND_d765c33b1948490f4cb0,Saphdenos,saphdenos
BRAND_2f2689091f388a6edb3a,Angel-100,angel-100
BRAND_98190503943498a08d71,Meroqure-5,meroqure-5
BRAND_c9e58480f33d595fb098,Meronav-500,meronav-500
BRAND_f720084c086bb55727c2,Meronav-1000,meronav-1000
BRAND_6463b02f71c62250e8c8,Lormigin,lormigin
BRAND_2ab2a1ab85097c87656d,Nervigo,nervigo
BRAND_2f12059dbb17d6592f57,Xytam,xytam
BRAND_45bcf6608b0fc15a1e6f,Novahexol,novahexol
BRAND_2fe92d166207ce0f2aff,Amlotel,amlotel
BRAND_582b87e1f564ad47411e,Amplify 80/10,amplify 80/10
BRAND_6a70ba423c307598dba7,Telmal,telmal
BRAND_7248dd540ba8900ddae7,Telarb CCB,telarb ccb
BRAND_7c8590d171175294ee6f,Amity 80/10,amity 80/10
BRAND_3ad39f70b3e4cf2cc215,Syntam 80/10,syntam 80/10
BRAND_41430fa4c981380b9577,Telmimore,telmimore
BRAND_cbf691c02a3e5e2d8262,Corvita 80/10,corvita 80/10
BRAND_90ad50823972c4acaec5,Zamplify 80/10,zamplify 80/10
BRAND_4ed70f327afb616ff2cb,Retatel Plus 80/10,retatel plus 80/10
BRAND_c8df68cddf8dbfe21ed9,Telmisartan + Amlodipine (as besilate),telmisartan + amlodipine (as besilate)
BRAND_3084530fb32a5c4aacf0,Amplify 40/10,amplify 40/10
BRAND_b2f6b793e9b87ab99fe3,Amity 40/10,amity 40/10
BRAND_86a87107da646f6a304e,Syntam 40/10,syntam 40/10
BRAND_d484b738c4572870cfcb,Corvita 40/10,corvita 40/10
BRAND_9140ba976aecf1f487f6,Zamplify 40/10,zamplify 40/10
BRAND_d4a1acab461e103ac880,Retatel Plus 40/10,retatel plus 40/10
BRAND_7a6dbff1979868261b30,Telmicass Plus,telmicass plus
BRAND_55578bcf9f5f895a388f,Amtera Bp,amtera bp
BRAND_99b74d09cf00cfe695b5,Amplify 80/5,amplify 80/5
BRAND_889d434c0a5b639cde42,Syntam 80/5,syntam 80/5
BRAND_c0fd9966a41ba6fe557f,Amity 80/5,amity 80/5
BRAND_f743d61b1773c407e1e4,Corvita 80/5,corvita 80/5
BRAND_f7ffea453a70388d67a6,Zamplify 80/5,zamplify 80/5
BRAND_1e7613084e46b19d35fd,Cardialta,cardialta
BRAND_b4abe3dacbe5370148ee,Retatel Plus 80/5,retatel plus 80/5
BRAND_ced2024e183b858f4178,Amplify 40/5,amplify 40/5
BRAND_00373c353f85d0ced4fa,Telmix 45,telmix 45
BRAND_1ed455120bc543eea86c,Amity 40/5,amity 40/5
BRAND_8bcdb84793fa3c3dff67,Syntam 40/5,syntam 40/5
BRAND_b32a28330655e470c302,Corvita 40/5,corvita 40/5
BRAND_dfff540a52dc3beb38e7,Zamplify 40/5,zamplify 40/5
BRAND_c20793a052e342153d50,Retatel Plus 40/5,retatel plus 40/5
BRAND_331274f2c29bebab7add,Medivasc,medivasc
BRAND_76bcfbc1aea797432c60,Atracursaph,atracursaph
BRAND_83f81116c4d90102a533,Irbefar,irbefar
BRAND_5d7e3028a6dcf20ab9f5,Saphtinib,saphtinib
BRAND_e97469619c0d7aa7bf47,Benefit,benefit
BRAND_5ce35d189727b178e8bd,Saphtamicill,saphtamicill
BRAND_c45342132e50ede5c78d,Co-Amoxisaph 457,co-amoxisaph 457
BRAND_f81d857f5ffebb21fe2d,Gadex-Star,gadex-star
BRAND_985cb60d4748e59c7238,Hithro,hithro
BRAND_157df3144fec669b0d0e,Amlosaph-10,amlosaph-10
BRAND_549a5400da0b86e1b4a8,J-Tinib,j-tinib
BRAND_6ba8d785e3bf0547f81d,Dextrosaph-15,dextrosaph-15
BRAND_db9b754b36aa631ce106,Carvesaph 6.25,carvesaph 6.25
BRAND_81a89655b999f78abbe9,Histarex,histarex
BRAND_07b9800cd70629ff8749,Diklonac,diklonac
BRAND_8266eb6bbba909eed836,Mefemed,mefemed
BRAND_44b64238a1cff3b82f09,Optabrin,optabrin
BRAND_378920720e263f585eeb,Pregminsaph,pregminsaph
BRAND_55d45b5d15a9b4ca3526,Prebacol,prebacol
BRAND_74e73ea05cc31c48644f,Pregmecom,pregmecom
BRAND_60e8ae87bd7b07df233a,Cardiovasc,cardiovasc
BRAND_d0466c82dea3714ec6e3,Carvesaph,carvesaph
BRAND_e26ac043ac9d27782833,Clindasaph-300,clindasaph-300
BRAND_cd2c9a8a99fe93491b12,BETTAM,bettam
BRAND_5f684ce79966b5b44004,Prostulax,prostulax
BRAND_ed07e10c879a727fc53f,Unipacli-100,unipacli-100
BRAND_d11037654297d6e30f5a,Unipacli-30,unipacli-30
BRAND_822e97e4ebd5e61ea332,Gavrila,gavrila
BRAND_f03fabe530bb2d2cdb8b,Zentek,zentek
BRAND_89d2e878a33d2dac9c31,Ranicid,ranicid
BRAND_92442d3f1fa2e749b6ad,Raniden,raniden
BRAND_6dac253a123a1e6cdca4,Saphrivax-400,saphrivax-400
BRAND_bdd8741d32b06861986e,Saphrivax-800,saphrivax-800
BRAND_c6506999725c397d127e,Irnizet 500,irnizet 500
BRAND_766fcd442a3573eb89b3,Irnizet 300,irnizet 300
BRAND_ab9a984979c9ae2d78eb,Irnizet 100,irnizet 100
BRAND_e2ccaa5a0933a8ace530,Fast Relax,fast relax
BRAND_d4b2bd494914877567e6,Advenol,advenol
BRAND_c46198af81ac376995d0,Aurozapine OD 45,aurozapine od 45
BRAND_6a9f553243058bd11ca7,Aurozapine OD 15,aurozapine od 15
BRAND_f981c2fe95c6afa78197,Phenazol,phenazol
BRAND_ffa7f7a39df019ebfbce,Lumeneurol,lumeneurol
BRAND_cb095649f8090fb6ca0d,Bronchosal,bronchosal
BRAND_122fe158520b1f4d2525,Bio-Aire,bio-aire
BRAND_1aaa5de626627fe936c3,Aelyte,aelyte
BRAND_61518f690fd525557214,Omeprastar-40,omeprastar-40
BRAND_2977b71e894ecaa9ce72,Giprazole,giprazole
BRAND_1e4876698f88fd182385,Steroderm,steroderm
BRAND_612cac2a28223e62d2a2,Ty-Oxone,ty-oxone
BRAND_6f0da97695058efd662a,Dermavit-E,dermavit-e
BRAND_00c02b5e094fdfe84d9e,Lodipex HCTZ,lodipex hctz
BRAND_000ce96dfca25b3dc62f,Kodipin HCTZ,kodipin hctz
BRAND_8881168ab6183d49aa81,Erapin Plus,erapin plus
BRAND_147ecbed847efdbe5a25,Amlomel Plus,amlomel plus
BRAND_f0cf79276e86aafa11b1,Colitas-2M,colitas-2m
BRAND_49217dd691d34eb007d1,Neo-Penotran,neo-penotran
BRAND_c7246ac7ad1128e5afaf,Cefisan,cefisan
BRAND_ed209f3ce05455bb250c,Vancosaph-1000,vancosaph-1000
BRAND_2a10571b9981cbd1c61b,Vancosaph-500,vancosaph-500
BRAND_eb7870f532fac17520e6,Hyperthree,hyperthree
BRAND_2e5891d26e741de3cf11,Hartzar,hartzar
BRAND_45efdbff85cd1e93778c,Zefuvee,zefuvee
BRAND_04a4b75a23f0b4b9ce53,Serocid,serocid
BRAND_6d2773fd2fed405f181b,Saphcetam-1.2,saphcetam-1.2
BRAND_db63d4e4f5788f14cfa3,Saphcetam-800,saphcetam-800
BRAND_36c3d11f826eed0c284b,Saphvera,saphvera
BRAND_80214bb0b066c312f01b,Neuroxin,neuroxin
BRAND_9f94c80e1c17c85aaf96,Metcore,metcore
BRAND_2016e569670bf2c4560e,Ophthagesic,ophthagesic
BRAND_8088f939ecd9d916918b,Sarbet,sarbet
BRAND_d3902d34b89cb31ac94e,Famcin,famcin
BRAND_fccd7d24b589b8fbe929,Sertatop,sertatop
BRAND_860893a0b7b8b52af2c3,Sertanex,sertanex
BRAND_de689df1d4696a612909,Co-Aleva,co-aleva
BRAND_424cfc8f0ef217bfa61d,Etorica-120,etorica-120
BRAND_d97be2e020a3e68075e0,Etorica-60,etorica-60
BRAND_71cf7b84a247e0b29f64,Etorica -90,etorica -90
BRAND_3597a44b6bfbfa7b9d45,Argyrex,argyrex
BRAND_81238933356311c93c7c,Sildazin,sildazin
BRAND_dabfcad0350507fc302d,Tylin,tylin
BRAND_3f9d4f7a19400244f311,Unifos,unifos
BRAND_8ace53bb7db9875aa9d6,Combizar,combizar
BRAND_b4ea15563228eeafd265,Actarb 80,actarb 80
BRAND_4ccc7d61c3c610bf54ea,Actarb 40,actarb 40
BRAND_2f2cc83e9a1f931261f6,Slimgen,slimgen
BRAND_9a2c3ea67256a571db94,Neufar 150,neufar 150
BRAND_c95692478418fc3683e2,Acutocin,acutocin
BRAND_2c24368ee964fe51e3d7,Methimax,methimax
BRAND_79727b1527cd1a7f7e7f,Xylocream,xylocream
BRAND_8b7bd471e4364cb896e6,Coxyn,coxyn
BRAND_a8343342708eb30760b6,Accoquin,accoquin
BRAND_9fb7dcb0e5a313002157,Mucolus,mucolus
BRAND_fa8999a9764e08004de5,Rapid-C Plus D1000,rapid-c plus d1000
BRAND_1a58f7647754dee88d3c,Curevein,curevein
BRAND_6be11ed34efe781b6ba4,Gestacare OB,gestacare ob
BRAND_a2531534edaf6c0151b0,Volrea,volrea
BRAND_17a85a33a77a9185de1b,Pyrekon,pyrekon
BRAND_035bb0af71daab28d183,Fevanol,fevanol
BRAND_ed44306dc2ebf0b74445,Param IV,param iv
BRAND_44f694ff22f15128b485,Rodicit,rodicit
BRAND_7ec4748212106dbf93cf,Braiporin,braiporin
BRAND_9b80600c4437cf14982a,Valparin-200,valparin-200
BRAND_137e75c30806310ef8a9,Pagnel,pagnel
BRAND_7fa7e6db4837ac0b7307,Ledrocid,ledrocid
BRAND_3bb4c18fc9bb0f77ac00,Planicid,planicid
BRAND_718667063961f343de5e,Prialta-Met,prialta-met
BRAND_54fa16307e95ba19d221,Philcef-DS 250,philcef-ds 250
BRAND_f43b70357062782ba53d,Zuri-250,zuri-250
BRAND_7094b36e7d04452e0f9c,Zeconcef,zeconcef
BRAND_7a94e48f040c5a14e461,Cerin-250,cerin-250
BRAND_76d3215c52f97fc1e56d,Kefrox,kefrox
BRAND_027a23e7f986cdca2891,Philcef-DS 125,philcef-ds 125
BRAND_93cac473402bcf8362cc,Zuri-125,zuri-125
BRAND_314494024e9ca099aaef,Valtir,valtir
BRAND_80c4ca485fc66b23cca1,Nebicar,nebicar
BRAND_32f8ddd7ceb249c88684,Pletaal SR,pletaal sr
BRAND_5ffe57ae137081b0b7de,Taflon,taflon
BRAND_99c4222d702b0e7cc9b7,DocFil,docfil
BRAND_0b9012ce16bd837b8d68,Golafil,golafil
BRAND_5971f5150308500c827f,Moxinova-125,moxinova-125
BRAND_cb6214b15a37ea5acdfb,Dianov,dianov
BRAND_937bbbf7d739850c2908,Goperide,goperide
BRAND_bacb2ee2116ae5b73354,Glimegen,glimegen
BRAND_86727c76b520963fb17a,Retaglim,retaglim
BRAND_4f9db1705a595351703b,Diabelife,diabelife
BRAND_281a4b7e391d7aaca274,Moxinova-250,moxinova-250
BRAND_02c19fde45fbb3748e9c,Exprogest,exprogest
BRAND_03c9a11325fba414eb71,Moxylor,moxylor
BRAND_7bfba6e0021f1fd1183d,NS,ns
BRAND_2238f9d69f811ee6edb0,Maxitel,maxitel
BRAND_a4a4557087dc08cf0741,Prialta,prialta
BRAND_43f9feae9ea0e72c33df,Nebilet,nebilet
BRAND_562a42bcfeb2f2c6fbc7,Ketonol,ketonol
BRAND_46600206511b1ece9c52,Analou,analou
BRAND_1261a66a1e1f997f1999,Tomolol,tomolol
BRAND_855a549eed6160f4574c,Sitanova Plus 50/500,sitanova plus 50/500
BRAND_b1693b7342f1d928c11d,Co-Zincretin 50/500,co-zincretin 50/500
BRAND_1d309fded7b860a502db,Retaformin Plus,retaformin plus
BRAND_688043fd1af0d7c8bfd8,Glucomed,glucomed
BRAND_14577c8d02b47066fad6,Sitaglimin,sitaglimin
BRAND_cee13e8cedf428f1c888,Duoglica Plus 50/ 500,duoglica plus 50/ 500
BRAND_8f0e178829c173e47d93,Therasimet,therasimet
BRAND_25345fb2273c8e495d6f,Skylimin,skylimin
BRAND_38809f9ee6d586292cba,Saphcetam-400,saphcetam-400
BRAND_49ede7b46dd403d1035f,Rinobact P Spray,rinobact p spray
BRAND_bcd9861c8537bf7f8c80,Anesticaine,anesticaine
BRAND_63eb9a0461f2369c7139,Sergivell Iso,sergivell iso
BRAND_db51269b95ce15cff07b,Bupibaric,bupibaric
BRAND_f7d7df9631f5c677825d,Bupivaxine ISO,bupivaxine iso
BRAND_33dc132f2d9dfe68586d,Saphzar,saphzar
BRAND_3074341fc32810174f1d,One-Dex DSLR,one-dex dslr
BRAND_9ba662d600f0bf502161,Exelzio,exelzio
BRAND_253fc21bdaa11bab00cf,Diaglez-80,diaglez-80
BRAND_898793ebb453e4f880e6,Diaclaz,diaclaz
BRAND_c3961a3468d5d10e7790,Gliclasy 80,gliclasy 80
BRAND_9bd383fc72b47ccf7a49,Glizen 80,glizen 80
BRAND_c2dc8db3219ef8eeedc1,Irbedrosaph,irbedrosaph
BRAND_67dd8d356536c70b03dc,Hofovir,hofovir
BRAND_7c0f5392c22018598805,Neufar 75,neufar 75
BRAND_f2589f861a275a94caf2,Klaricid OD,klaricid od
BRAND_7d4ba0d07d82e3a61465,Zeutreme,zeutreme
BRAND_c74ffe0d04847a8000b1,Dipiglo 10,dipiglo 10
BRAND_936158901cf901260294,Novalife 10,novalife 10
BRAND_184dc426a742529c3163,Sylergy Neo,sylergy neo
BRAND_1925f282d9ab60b542bb,Alesyd,alesyd
BRAND_89d640daef944f091153,Glusimet,glusimet
BRAND_bae3eef32cf740c164f1,Altodiab,altodiab
BRAND_f904b206bbc6bc5d1d28,Emicox-400,emicox-400
BRAND_77627b9be9a1be86a018,Coxilife,coxilife
BRAND_b38d8677ff603c396912,Bico-90,bico-90
BRAND_5e275269e2b1a334e135,Bioclavid,bioclavid
BRAND_cb8e81c8fea42c6e2c26,Aumox,aumox
BRAND_759064602d67f15ffa5b,Auget,auget
BRAND_95fe1d2fe1491095c1e8,Inzocillin-1,inzocillin-1
BRAND_b2c00ed24eaba608d721,Beludan-2,beludan-2
BRAND_59fa75af9378e72dd921,Hadoral,hadoral
BRAND_0a7c06afe04526031154,Halodem,halodem
BRAND_e3d6c456de1ad55e874b,Rosero,rosero
BRAND_71d87a2141f20590f03a,Daptica 10,daptica 10
BRAND_161161c5b44a4edf16b3,Glurexa,glurexa
BRAND_ccede8ab4bcf3136b9ed,Becurium,becurium
BRAND_5abac9ae5f2675dbdc94,Acce-C,acce-c
BRAND_a3e78b31fdc9250972f4,Allerphil,allerphil
BRAND_2fbe1185b26c3556f8ff,Cetizine,cetizine
BRAND_a176a87480e918345810,Nervesaph-Max,nervesaph-max
BRAND_df832452296d394cc321,Si2norm,si2norm
BRAND_9755e17a59533b17535e,Jestaglip 100,jestaglip 100
BRAND_290b9175d422ccf6d0a6,Lucazine,lucazine
BRAND_714b357fd80a6bbea216,Genbac CV,genbac cv
BRAND_8922ba71d3e2ecb3d1b1,Goclav-250,goclav-250
BRAND_f108076f2c712c285a18,Bacticox 250,bacticox 250
BRAND_cf9e860ff73b135bda9b,Clavulife 250,clavulife 250
BRAND_ea8a5d38909b0c316592,Retavacyl 250,retavacyl 250
BRAND_849cad84dfd77f0b944a,Clavomoxyl 250,clavomoxyl 250
BRAND_7b576d3434a60b063329,Clamoxmed 250,clamoxmed 250
BRAND_3e0577187209d3a64d80,Cassaclav - 312,cassaclav - 312
BRAND_4e67f67725f07f374a23,Trepexed-500,trepexed-500
BRAND_7694ff2f7ab2b1bfa131,Sizodon 2,sizodon 2
BRAND_f875ae6f049beffd0818,Atrasyl,atrasyl
BRAND_eb69f9c5c4e112a6ba17,Goclav-125,goclav-125
BRAND_4b19c46cfe84d4e1bd4b,Bacticox 125,bacticox 125
BRAND_ad2843f4a012adaf8320,Clavomoxyl 125,clavomoxyl 125
BRAND_ee7cd768f77a0fc31399,Clamoxmed 125,clamoxmed 125
BRAND_8cd716304a8ff1a9be6b,Duvacaine,duvacaine
BRAND_925a1ab86955a3016985,Cetikast,cetikast
BRAND_5522844dce1ee6ac4328,NIR-NS,nir-ns
BRAND_3896e7ebc2158507d576,Saphtram,saphtram
BRAND_67cfbdf2d2215b9dc8f1,Clavugen-375,clavugen-375
BRAND_757999036c31c6f72102,Bacticox 375,bacticox 375
BRAND_eb4d1ee3a7152a59c1e4,Retavacyl 375,retavacyl 375
BRAND_ffa3a3221a339a21fb62,Saphylline,saphylline
BRAND_8e2f43b242836ceb3658,Omeprastar-20,omeprastar-20
BRAND_060c15941a1d01672d3c,Clindaphil,clindaphil
BRAND_789d1fe075f653bb7f9d,Clindacure,clindacure
BRAND_046721439f119bcc7411,Godacyn C,godacyn c
BRAND_5f44fd2b85f033677ba1,Clinamet,clinamet
BRAND_5dfa2369207a0a8ad666,Clindavint,clindavint
BRAND_1041ff62c58965423295,Dynacin 600,dynacin 600
BRAND_c52f80033358ee73bee8,Lidophil,lidophil
BRAND_56f89851829ade94682e,Lidotech,lidotech
BRAND_2a3f29e8c5d97972c548,Cetysl,cetysl
BRAND_ea551d7ee4f7af5bf713,Gosteine,gosteine
BRAND_0551ec05c7c31bf7db7e,CGEN Plus D1000,cgen plus d1000
BRAND_ced7e8d17e44d608dd78,Balsartec -80,balsartec -80
BRAND_c23a74d1eb71a0c2aa61,Olmenov-20,olmenov-20
BRAND_38edd8855ae1d4e31fa3,Balsartec-160,balsartec-160
BRAND_fc138ba75f80bbde1839,Tripride-2,tripride-2
BRAND_941742ccf595b498f305,Telmisaph-A50,telmisaph-a50
BRAND_1098ebe1decaf5a529f4,Pregeron,pregeron
BRAND_40fc9927a9fabd925521,Incalin,incalin
BRAND_f3ddbabdbfde9c8595fb,Ampibet,ampibet
BRAND_f63dbc0fe44d4843dd5e,Ampirich,ampirich
BRAND_c123df7a358895078176,Mel-Od,mel-od
BRAND_0e5f29efea2479c36299,Axadex DNS,axadex dns
BRAND_3e9989a9389b647cb920,Instadip 100,instadip 100
BRAND_0ff7ab142798dbb71a40,Allecur D,allecur d
BRAND_cbc50ebbb54fd2c13b88,Histagic,histagic
BRAND_10f40b20979cddb8ef80,Amizit,amizit
BRAND_501e9cdf4ed22e40f406,Saphbiotin,saphbiotin
BRAND_dc072bbc827af553006e,Rani-D,rani-d
BRAND_56d13ad91d7ee51b93b6,Diasutin-100,diasutin-100
BRAND_482252cd65ff4ad55381,Sitaguard 100,sitaguard 100
BRAND_a78d477b5d4dd0b4b385,Menadon,menadon
BRAND_43be6a613c3b0482de54,Fluconasaph,fluconasaph
BRAND_79448dd381c95175698f,Dompewell,dompewell
BRAND_489a226951b4fbd969f9,Neurobal-150,neurobal-150
BRAND_255e6fcdbdd2458198cc,Neurobal-75,neurobal-75
BRAND_7b87dd9c0ddd73802def,Etozox,etozox
BRAND_a781c7af4a168fc45a20,Gefticip,gefticip
BRAND_c452aad33051f3518b5f,Prolaxa,prolaxa
BRAND_4def5fd73198c855aeb4,Xiprox,xiprox
BRAND_505bf179ea770385e540,Ciproden,ciproden
BRAND_eac1486bb5a2c4bfdce2,Ciprovue,ciprovue
BRAND_3c6df2ad51a7f5afcc3f,Goproxacin,goproxacin
BRAND_5e2ec9840f202a7f272f,Oracee,oracee
BRAND_58ec387f2fd9361942c7,Topglin 150,topglin 150
BRAND_798a86bfe81d58f8fa18,Bruxacort,bruxacort
BRAND_41f5a9defa5879db1d75,Acetyphil,acetyphil
BRAND_7fdf9a7d03f97af9dea5,Q-Cetyl,q-cetyl
BRAND_e1c5719fd909cc31f63f,Mucotech,mucotech
BRAND_bdac0bdc4ddc1817d8af,Instadip 50,instadip 50
BRAND_6a2baf2f4a1988bb2f52,Rocuroniusaph,rocuroniusaph
BRAND_b73a289bc93b0746ca28,Asmagen,asmagen
BRAND_b3e6723189c7afa7ba54,ClotriMAX 1%,clotrimax 1%
BRAND_6d482f224ff95bf4efb3,Flungal,flungal
BRAND_0245d3ea674e400d35c0,Amlife,amlife
BRAND_84f648f001cc9ee7810c,Finzant,finzant
BRAND_0bd832e23f4a7b72e305,Accebact,accebact
BRAND_6e81973c8e23b2e6b5ae,Kodabact,kodabact
BRAND_266892a2683efa998f01,Mupicare,mupicare
BRAND_32ddfe27b713c8e4c2f0,Mupin,mupin
BRAND_596260e04b3caacf24f9,Bactofer-O,bactofer-o
BRAND_6b856bf5812681d38040,Mupisave,mupisave
BRAND_b84312299d72d3d3c3f5,Mupifer-C,mupifer-c
BRAND_cba782c58e4b85e91d1d,Suldaxi,suldaxi
BRAND_c42bec5f6a8c291f9d19,Orixa,orixa
BRAND_3486ac08b7ed81df7834,Tacrocord 5,tacrocord 5
BRAND_4c74fe298246c564b3b3,Tacrocord 1,tacrocord 1
BRAND_9e49e8c18ac24682d88c,Tacrocord 0.5,tacrocord 0.5
BRAND_b1a514a1d988de2a5a27,Napracid,napracid
BRAND_cf7846b7f683c30dc593,Lonarel,lonarel
BRAND_3dc24ab5c05a8d200839,Cefatrene,cefatrene
BRAND_e04abe6cb472e5c6a539,Flaximed,flaximed
BRAND_e880400a7575c64167c1,Cefexil,cefexil
BRAND_4042d2cf014c3edb3929,XTRACEE PLUS D200,xtracee plus d200
BRAND_f767d78868c211ed2169,SAPHCEEVIT3-OD,saphceevit3-od
BRAND_2be0b204ce65df46afa1,Trazuper,trazuper
BRAND_3b5da49570537169e436,Tranesave,tranesave
BRAND_90ddc6212641c6feeccb,Pillxamic,pillxamic
BRAND_b02ac12352f7da41afe9,Tazojor,tazojor
BRAND_f8b4ce4ee38e21f8eb04,Dicloxiri,dicloxiri
BRAND_277691a85d8c62baafab,Clofezest,clofezest
BRAND_193e4f5a2e3fc224265b,Irtazep,irtazep
BRAND_015746767507a670fa42,Irbevex 300,irbevex 300
BRAND_9384aca425cbc62bb593,Irbezil 300,irbezil 300
BRAND_05655a7021d5c6aad72f,Aminogen-S,aminogen-s
BRAND_406197c8026d63d87d62,PHARMINE,pharmine
BRAND_1118327c5dd4563292c7,Aminomyn,aminomyn
BRAND_34b9b3f64195ef9f2314,Irbevex 150,irbevex 150
BRAND_7bac4cfe00647d276e34,Irbezil 150,irbezil 150
BRAND_6202c5a0d9781da6175a,Ceftisaph-500,ceftisaph-500
BRAND_1122d6dbc73ee0cbe3ca,Asthakler,asthakler
BRAND_091546713585d6292b66,Multisaphmin,multisaphmin
BRAND_112f4d664c1289d2a3ab,Rapamol 125,rapamol 125
BRAND_524ef69656899fa3f1e0,Calmol 125,calmol 125
BRAND_c2f29d7e7a46e8c9f3cb,Trantran,trantran
BRAND_97b78383bd1984944c8c,Telmirx 40,telmirx 40
BRAND_eca228288cf01c668601,Normitech,normitech
BRAND_faa43457c786af3c9e94,Quetiapro,quetiapro
BRAND_467e1cd59e1193412329,Reytanic,reytanic
BRAND_6a8189f14e74695c2b9e,Ventacort,ventacort
BRAND_42750007d3ad5aa12ed6,Flusaphclox,flusaphclox
BRAND_7dedd57e783efd1b048e,Lowas 10,lowas 10
BRAND_11a08908beb85a26e1cd,Fluticasal,fluticasal
BRAND_c20b350454d2a6eb9f22,Freelosin MR,freelosin mr
BRAND_9db5858586fcee14ca97,Blildaglip 50,blildaglip 50
BRAND_1c35f59ffba30a6299a1,Vildasure,vildasure
BRAND_19f15251498de0352861,Tazoprac,tazoprac
BRAND_bc3b505f2af71d8d627a,Oxestal-20,oxestal-20
BRAND_d8b5ba2119317be27be8,Saphcizinc,saphcizinc
BRAND_03ff255442343f0ce2b9,Cool Fresh,cool fresh
BRAND_bfc4d75bef629601571e,Gentasaph-40,gentasaph-40
BRAND_ed170d07520d68cd4a7f,Intercid,intercid
